	Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority	masked_tweet	insert_tweet	num_vulgar
1691	942231133462204416	robbie's leg is fucked ufcwinnipeg	0	8	0	0	0	0	2	robbie's leg is <VG> ufcwinnipeg	robbie's leg is fucked <VG> ufcwinnipeg	1
1692	677277255329030145	hey i'm playing castle clash come join me and let's kick some ass <URL>	0	0	2	4	2	0	4	hey i'm playing castle clash come join me and let's kick some <VG> <URL>	hey i'm playing castle clash come join me and let's kick some ass <VG> <URL>	1
1693	399651743971033088	<USER> and <USER> witnessed brad busting ass in wal mart	0	3	5	0	0	0	3	<USER> and <USER> witnessed brad busting <VG> in wal mart	<USER> and <USER> witnessed brad busting ass <VG> in wal mart	1
1694	577565424981790720	<USER> what the hell is that on your chest	0	5	3	0	0	0	2	<USER> what the <VG> is that on your chest	<USER> what the hell <VG> is that on your chest	1
1695	443718362297012224	fucking michigan boo	4	4	0	0	0	0	2	<VG> michigan boo	fucking <VG> michigan boo	1
1696	744022349486383104	why is lying so much easier for people we would be so much happier if we stopped all the bullshit	3	3	1	1	0	0	2	why is lying so much easier for people we would be so much happier if we stopped all the <VG>	why is lying so much easier for people we would be so much happier if we stopped all the bullshit <VG>	1
1697	897328007974727682	now im mad as shit smh i just woke up from a nap what a waste	1	7	0	0	0	0	2	now im mad as <VG> smh i just woke up from a nap what a waste	now im mad as shit <VG> smh i just woke up from a nap what a waste	1
1698	760729142157606912	<USER> menstrual cups are rad as hell	0	2	1	2	2	0	3	<USER> menstrual cups are rad as <VG>	<USER> menstrual cups are rad as hell <VG>	1
1699	870087086434639872	<USER> <USER> i haven't said shit about his son not one tweet by me picking on any children i h <URL>	2	4	1	0	0	0	2	<USER> <USER> i haven't said <VG> about his son not one tweet by me picking on any children i h <URL>	<USER> <USER> i haven't said shit <VG> about his son not one tweet by me picking on any children i h <URL>	1
1700	722640166121299968	csi hell maketvshowsevil	0	1	6	0	0	0	3	csi <VG> maketvshowsevil	csi hell <VG> maketvshowsevil	1
1701	786690581372268544	<USER> shitty crowd no reason to boo them at all	1	5	1	0	0	0	2	<USER> <VG> crowd no reason to boo them at all	<USER> shitty <VG> crowd no reason to boo them at all	1
1702	577690952	is getting his ass kicked trying to get back into the school routine	0	6	1	0	0	0	2	is getting his <VG> kicked trying to get back into the school routine	is getting his ass <VG> kicked trying to get back into the school routine	1
1703	504057719503212545	damn 3 vid in one night <URL>	0	1	3	3	0	0	3	<VG> 3 vid in one night <URL>	damn <VG> 3 vid in one night <URL>	1
1704	872209685402832902	avocado hand seems to be based on what dave barry said over a decade ago about how damn hard it it to cut open a bagel  just diff food	0	3	4	0	0	0	3	avocado hand seems to be based on what dave barry said over a decade ago about how <VG> hard it it to cut open a bagel  just diff food	avocado hand seems to be based on what dave barry said over a decade ago about how damn <VG> hard it it to cut open a bagel  just diff food	1
1705	389244805324079104	you know you've done a good job at work when you scare someone so bad they flip you off#haha#you scared as shit	1	1	2	2	1	0	3	you know you've done a good job at work when you scare someone so bad they flip you off#haha#you scared as <VG>	you know you've done a good job at work when you scare someone so bad they flip you off#haha#you scared as shit <VG>	1
1706	205031362879700992	why is it going to be cool this weekend i wanted to tan damn you extremely pleasant la weather	1	4	0	2	0	0	2	why is it going to be cool this weekend i wanted to tan <VG> you extremely pleasant la weather	why is it going to be cool this weekend i wanted to tan damn <VG> you extremely pleasant la weather	1
1707	918052332469972994	what the 12th doctor really did at the end of hell bent <URL>	0	1	6	0	0	0	3	what the 12th doctor really did at the end of <VG> bent <URL>	what the 12th doctor really did at the end of hell <VG> bent <URL>	1
1708	467049039960485888	it's hot as hell <URL>	1	4	1	1	0	0	2	it's hot as <VG> <URL>	it's hot as hell <VG> <URL>	1
1709	2927371471	apparently the road 2 hell is paved with good intentions	0	2	5	0	0	0	3	apparently the road 2 <VG> is paved with good intentions	apparently the road 2 hell <VG> is paved with good intentions	1
1710	720067489950859265	<USER> why no love to the wings they busted their ass to get to a record 25 straight appearances redwings wingsalltheway	0	2	3	1	1	0	3	<USER> why no love to the wings they busted their <VG> to get to a record 25 straight appearances redwings wingsalltheway	<USER> why no love to the wings they busted their ass <VG> to get to a record 25 straight appearances redwings wingsalltheway	1
1711	494648340705865728	when ur bestfriend calls 24 hrs later to see how ur feeling today after the hell u went through yesterday....yep i know y we r friends	0	0	1	4	2	0	4	when ur bestfriend calls 24 hrs later to see how ur feeling today after the <VG> u went through yesterday....yep i know y we r friends	when ur bestfriend calls 24 hrs later to see how ur feeling today after the hell <VG> u went through yesterday....yep i know y we r friends	1
1712	652424719866724352	sorry i can't get over <USER> tumblr its a treasure trove i like how she doesn't take shit <URL>	0	1	1	4	1	0	4	sorry i can't get over <USER> tumblr its a treasure trove i like how she doesn't take <VG> <URL>	sorry i can't get over <USER> tumblr its a treasure trove i like how she doesn't take shit <VG> <URL>	1
1713	190260744246398979	my bad ass seeds <URL>	0	0	1	5	0	1	4	my bad <VG> seeds <URL>	my bad ass <VG> seeds <URL>	1
1714	318425709829844992	my mom basically said i look like a slut in my easter dress kaycool	3	3	1	0	0	0	2	my mom basically said i look like a <VG> in my easter dress kaycool	my mom basically said i look like a slut <VG> in my easter dress kaycool	1
1715	522202577585180672	tearing shit up in mortal kombat arcade kollection <URL>	0	0	0	4	2	1	4	tearing <VG> up in mortal kombat arcade kollection <URL>	tearing shit <VG> up in mortal kombat arcade kollection <URL>	1
1716	410223353249943552	if you can't be the sharpest tool in the shed you can always be the hoe	1	3	3	0	0	0	2	if you can't be the sharpest tool in the shed you can always be the <VG>	if you can't be the sharpest tool in the shed you can always be the hoe <VG>	1
1717	795355938890846208	<USER> that's savage omg i'm laughing so damn hard is that real	0	0	0	5	3	0	4	<USER> that's savage omg i'm laughing so <VG> hard is that real	<USER> that's savage omg i'm laughing so damn <VG> hard is that real	1
1718	800032766754594816	also i am going to listen to a shit ton of hamilton today	0	0	6	1	1	0	3	also i am going to listen to a <VG> ton of hamilton today	also i am going to listen to a shit <VG> ton of hamilton today	1
1719	255400956542451713	i like special places climbing trees pretending to be a warrior  people being dicks when really they think they're being clever	0	0	3	5	0	0	4	i like special places climbing trees pretending to be a warrior  people being <VG> when really they think they're being clever	i like special places climbing trees pretending to be a warrior  people being dicks <VG> when really they think they're being clever	1
1720	525784706831630336	i need to wash my hair but cool got my damn blow dryer	0	3	4	1	0	0	3	i need to wash my hair but cool got my <VG> blow dryer	i need to wash my hair but cool got my damn <VG> blow dryer	1
1721	806969660092674048	thank you ritz crackers for folding my cracker however i like mine not folded <URL>	0	3	5	0	0	0	3	thank you ritz crackers for folding my <VG> however i like mine not folded <URL>	thank you ritz crackers for folding my cracker <VG> however i like mine not folded <URL>	1
1722	479103464492920832	when i'm pissed off i inhale spaghettios	0	7	1	0	0	0	2	when i'm <VG> off i inhale spaghettios	when i'm pissed <VG> off i inhale spaghettios	1
1723	925393579421421568	honestly so tired of doing everything for everyone and getting shit on in return	3	5	0	0	0	0	2	honestly so tired of doing everything for everyone and getting <VG> on in return	honestly so tired of doing everything for everyone and getting shit <VG> on in return	1
1724	645370974456688640	<USER> hell no	3	3	2	0	0	0	2	<USER> <VG> no	<USER> hell <VG> no	1
1725	304229244899315712	that's some bullshit all i wanted were some freaking m&amp;ms	2	6	0	0	0	0	2	that's some <VG> all i wanted were some freaking m&amp;ms	that's some bullshit <VG> all i wanted were some freaking m&amp;ms	1
1726	902963427374637056	<USER> holy hell that's stunning i love it and you look fantastic	0	1	0	1	6	0	5	<USER> holy <VG> that's stunning i love it and you look fantastic	<USER> holy hell <VG> that's stunning i love it and you look fantastic	1
1727	751239184820609024	damn now i wanna go to the taste and see the decemberists tmr	0	1	2	4	0	1	4	<VG> now i wanna go to the taste and see the decemberists tmr	damn <VG> now i wanna go to the taste and see the decemberists tmr	1
1728	80108924690374657	god sees everything lebron karma's a bitch gets you every time 	0	4	3	1	0	0	2	god sees everything lebron karma's a <VG> gets you every time 	god sees everything lebron karma's a bitch <VG> gets you every time 	1
1729	906761167900737536	any other <USER> fans have tears in their eyes after hearing about <USER> s scholarship tonite so damn cool go dawgs	0	1	1	1	5	0	5	any other <USER> fans have tears in their eyes after hearing about <USER> s scholarship tonite so <VG> cool go dawgs	any other <USER> fans have tears in their eyes after hearing about <USER> s scholarship tonite so damn <VG> cool go dawgs	1
1730	235812296365047810	i love this son of a bitch <URL>	0	0	1	3	4	0	5	i love this son of a <VG> <URL>	i love this son of a bitch <VG> <URL>	1
1731	5020704500088832	i'm still pissed off about amazon studios <URL>	1	6	1	0	0	0	2	i'm still <VG> off about amazon studios <URL>	i'm still pissed <VG> off about amazon studios <URL>	1
1732	855084770165915648	a fucking nail just popped my tire i just had two new tires put on my car 2 days ago wtf i literally have the worst luck	5	3	0	0	0	0	1	a <VG> nail just popped my tire i just had two new tires put on my car 2 days ago wtf i literally have the worst luck	a fucking <VG> nail just popped my tire i just had two new tires put on my car 2 days ago wtf i literally have the worst luck	1
1733	911636451338711045	if you want to listen to some real shit styles p is that dude	0	2	2	2	2	0	3	if you want to listen to some real <VG> styles p is that dude	if you want to listen to some real shit <VG> styles p is that dude	1
1734	884252559665451008	bitch you sure you not the hobbit	3	4	0	0	0	1	2	<VG> you sure you not the hobbit	bitch <VG> you sure you not the hobbit	1
1735	442483257511538688	nationalwomensday i don't wanna be a dick but a us guys would quickly put an end to this if we all didn't wanna fuck you ctcomics	3	4	1	0	0	0	2	nationalwomensday i don't wanna be a <VG> but a us guys would quickly put an end to this if we all didn't wanna <VG> you ctcomics	nationalwomensday i don't wanna be a dick <VG> but a us guys would quickly put an end to this if we all didn't wanna fuck <VG> you ctcomics	2
1736	337165787544559617	<USER> larry is all over your ass today what's up how did your big thing go yesterday	1	1	6	0	0	0	3	<USER> larry is all over your <VG> today what's up how did your big thing go yesterday	<USER> larry is all over your ass <VG> today what's up how did your big thing go yesterday	1
1737	408715521363030016	<USER> 2013 people are still racist i see it all the damn time in my state we need a change as a country for real race	2	3	3	0	0	0	2	<USER> 2013 people are still racist i see it all the <VG> time in my state we need a change as a country for real race	<USER> 2013 people are still racist i see it all the damn <VG> time in my state we need a change as a country for real race	1
1738	270754142123876352	wish people would stop being a baby and own up to their shit	2	4	2	0	0	0	2	wish people would stop being a baby and own up to their <VG>	wish people would stop being a baby and own up to their shit <VG>	1
1739	696684387044163584	first day as a managing editor winnie gives zero ffffs bitch <URL>	1	4	2	1	0	0	2	first day as a managing editor winnie gives zero ffffs <VG> <URL>	first day as a managing editor winnie gives zero ffffs bitch <VG> <URL>	1
